trial_id,scenario_id,paired,experiment,master_seed,facility,profile,portfolio,entry_point,entry_node,n_nodes,n_edges,segmentation,patch_coverage,realized_patch_fraction,detection_delay,isolation_success,backup_strategy,identity_controls,rapid_isolation,horizon_steps,step_minutes,total_compromised,ever_compromised_fraction,pct_compromised,peak_compromised,zones_reached,lateral_movements,containment_step,backup_compromised,identity_compromised,ehr_downtime_steps,laboratory_downtime_steps,pharmacy_downtime_steps,imaging_downtime_steps,scheduling_downtime_steps,identity_downtime_steps,backup_recovery_downtime_steps,services_disrupted_count,total_service_downtime_steps,weighted_service_hours_lost,time_averaged_weighted_clinical_unavailability,pct_clinical_capacity_lost,catastrophic,defensive_isolation_node_steps,recovery_step,recovered_within_horizon,ehr_available_final,laboratory_available_final,pharmacy_available_final,imaging_available_final,scheduling_available_final,identity_available_final,backup_recovery_available_final,final_service_availability_fraction,disrupted_service_recovery_fraction,pct_services_restored,unrecoverable_nodes,backups_available,steps_simulated
910000057,91000028,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,148,207,1039,basic,0.5,0.4251,18,0.6316,isolated,0,1,864,5,97,0.4685990338,0.4685990338,97,9,96,329,0,1,283,311,283,295,326,283,0,6,1781,114.8416667,0.3380310458,0.3380310458,1,1080,353,1,1,1,1,1,1,1,1,1,1,1,0,1,429
910000058,91000029,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,231,232,1779,flat,0.5,0.5086,36,0.3306,connected,0,0,864,5,205,0.8836206897,0.8836206897,205,10,206,297,1,1,376,410,376,461,582,352,430,7,2987,181.0583333,0.4646990741,0.4646990741,1,1407,638,1,1,1,1,1,1,1,1,1,1,1,64,0,864
910000059,91000029,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,231,232,1188,basic,0.5,0.5086,18,0.6316,isolated,0,1,864,5,1,0.004310344828,0.004310344828,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,1,1,1,1,1,1,1,1,1,1,1,0,1,57
910000060,91000030,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,23,273,2104,flat,0.5,0.4982,36,0.3306,connected,0,0,864,5,246,0.9010989011,0.9010989011,246,10,251,294,1,1,327,380,385,427,550,327,436,7,2832,171.025,0.4345043573,0.4345043573,1,1698,699,1,1,1,1,1,1,1,1,1,1,1,72,0,864
910000061,91000030,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,23,273,1404,basic,0.5,0.4982,18,0.6316,isolated,0,1,864,5,1,0.003663003663,0.003663003663,1,1,0,12,0,0,0,24,24,0,0,0,24,3,72,4.6,0.01388888889,0.01388888889,0,2544,346,1,1,1,1,1,1,1,1,1,1,1,0,1,598
910000062,91000031,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,256,259,2023,flat,0.5,0.4942,36,0.3306,connected,0,0,864,5,1,0.003861003861,0.003861003861,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,1,1,1,1,1,1,1,1,1,1,1,0,1,113
910000063,91000031,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,256,259,1325,basic,0.5,0.4942,18,0.6316,isolated,0,1,864,5,1,0.003861003861,0.003861003861,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,1,1,1,1,1,1,1,1,1,1,1,0,1,113
910000064,91000032,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,214,251,1925,flat,0.5,0.4502,36,0.3306,connected,0,0,864,5,213,0.8486055777,0.8486055777,213,10,217,248,1,1,349,375,347,402,512,301,368,7,2654,161.6,0.4230324074,0.4230324074,1,1656,794,1,1,1,1,1,1,1,1,1,1,1,65,0,794
910000065,91000032,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,214,251,1261,basic,0.5,0.4502,18,0.6316,isolated,0,1,864,5,110,0.438247012,0.438247012,110,9,109,472,0,1,447,432,428,471,468,423,0,6,2669,172.95,0.5131740196,0.5131740196,1,1776,536,1,1,1,1,1,1,1,1,1,1,1,0,1,590
910000066,91000033,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,184,230,1815,flat,0.5,0.513,36,0.3306,connected,0,0,864,5,204,0.8869565217,0.8869565217,204,10,209,469,1,1,541,560,543,612,732,505,584,7,4077,250.3166667,0.6488630174,0.6488630174,1,896,-1,0,0,1,1,1,1,1,1,0.8571428571,0.8571428571,0.8571428571,65,0,864
910000067,91000033,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,184,230,1189,basic,0.5,0.513,18,0.6316,isolated,0,1,864,5,97,0.4217391304,0.4217391304,97,9,97,294,0,1,193,194,185,201,234,185,24,7,1216,77.49166667,0.2231072985,0.2231072985,1,1656,327,1,1,1,1,1,1,1,1,1,1,1,0,1,549
910000068,91000034,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,294,295,2315,flat,0.5,0.5153,36,0.3306,connected,0,0,864,5,259,0.8779661017,0.8779661017,259,10,266,563,1,1,625,678,671,733,855,625,707,7,4894,301.0916667,0.7776416122,0.7776416122,1,775,860,1,1,1,1,1,0,1,1,0.8571428571,0.8571428571,0.8571428571,82,0,864
910000069,91000034,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,294,295,1505,basic,0.5,0.5153,18,0.6316,isolated,0,1,864,5,60,0.2033898305,0.2033898305,60,9,60,118,0,1,54,95,78,99,106,54,0,6,486,30.04166667,0.09174155773,0.09174155773,1,1248,232,1,1,1,1,1,1,1,1,1,1,1,0,1,294
910000070,91000035,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,40,265,2082,flat,0.5,0.5358,36,0.3306,connected,0,0,864,5,245,0.9245283019,0.9245283019,245,10,250,412,1,1,452,511,501,567,687,452,502,7,3672,224.2833333,0.5816312636,0.5816312636,1,1212,778,1,1,1,1,1,1,1,1,1,1,1,76,0,864
910000071,91000035,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,40,265,1368,basic,0.5,0.5358,18,0.6316,isolated,0,1,864,5,4,0.01509433962,0.01509433962,4,1,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,1,1,1,1,1,1,1,1,1,1,1,0,1,97
910000072,91000036,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,202,204,1652,flat,0.5,0.4412,36,0.3306,connected,0,0,864,5,179,0.8774509804,0.8774509804,179,10,181,297,1,1,400,435,402,518,614,376,456,7,3201,194.1666667,0.5012254902,0.5012254902,1,936,789,1,1,1,1,1,1,1,1,1,1,1,60,0,829
910000073,91000036,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,202,204,1056,basic,0.5,0.4412,18,0.6316,isolated,0,1,864,5,85,0.4166666667,0.4166666667,85,9,85,156,0,1,145,177,149,158,170,145,24,7,968,62.01666667,0.1808619281,0.1808619281,1,696,294,1,1,1,1,1,1,1,1,1,1,1,0,1,342
910000074,91000037,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,196,227,1784,flat,0.5,0.4537,36,0.3306,connected,0,0,864,5,208,0.9162995595,0.9162995595,208,10,215,334,1,1,426,475,474,522,624,413,484,7,3418,209.1416667,0.5439814815,0.5439814815,1,1493,620,1,1,1,1,1,1,1,1,1,1,1,63,0,864
910000075,91000037,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,196,227,1159,basic,0.5,0.4537,18,0.6316,isolated,0,1,864,5,4,0.01762114537,0.01762114537,4,3,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,0,1,1,1,1,1,1,1,1,1,1,1,0,1,371
910000076,91000038,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,183,235,1866,flat,0.5,0.4681,36,0.3306,connected,0,0,864,5,1,0.004255319149,0.004255319149,1,1,0,5,0,0,24,24,24,24,24,24,0,6,144,9.4,0.02777777778,0.02777777778,0,864,38,1,1,1,1,1,1,1,1,1,1,1,0,1,240
910000077,91000038,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,183,235,1214,basic,0.5,0.4681,18,0.6316,isolated,0,1,864,5,1,0.004255319149,0.004255319149,1,1,0,4,0,0,24,24,24,24,24,24,0,6,144,9.4,0.02777777778,0.02777777778,0,864,38,1,1,1,1,1,1,1,1,1,1,1,0,1,240
910000078,91000039,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,291,292,2277,flat,0.5,0.4178,36,0.3306,connected,0,0,864,5,278,0.9520547945,0.9520547945,278,10,283,652,1,1,709,766,759,817,847,709,786,7,5393,335.4416667,0.8771786492,0.8771786492,1,401,834,1,1,1,1,1,0,1,1,0.8571428571,0.8571428571,0.8571428571,81,0,864
910000079,91000039,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,291,292,1492,basic,0.5,0.4178,18,0.6316,isolated,0,1,864,5,2,0.006849315068,0.006849315068,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,1,1,1,1,1,1,1,1,1,1,1,0,1,186
910000080,91000040,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,79,261,2067,flat,0.5,0.4828,36,0.3306,connected,0,0,864,5,236,0.9042145594,0.9042145594,236,10,242,439,1,1,511,548,518,600,726,478,573,7,3954,241.6666667,0.6248638344,0.6248638344,1,754,682,1,1,1,1,1,1,1,1,1,1,1,73,0,864
910000081,91000040,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,79,261,1370,basic,0.5,0.4828,18,0.6316,isolated,0,1,864,5,127,0.4865900383,0.4865900383,127,9,127,268,0,1,205,194,176,85,234,24,24,7,942,58.975,0.1967933007,0.1967933007,1,2016,358,1,1,1,1,1,1,1,1,1,1,1,0,1,656
910000082,91000041,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,271,275,2200,flat,0.5,0.4764,36,0.3306,connected,0,0,864,5,1,0.003636363636,0.003636363636,1,1,0,4,0,0,24,0,0,24,0,0,0,2,48,3.4,0.01388888889,0.01388888889,0,1680,128,1,1,1,1,1,1,1,1,1,1,1,0,1,433
910000083,91000041,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,271,275,1439,basic,0.5,0.4764,18,0.6316,isolated,0,1,864,5,1,0.003636363636,0.003636363636,1,1,0,2,0,0,24,0,0,24,0,0,0,2,48,3.4,0.01388888889,0.01388888889,0,1680,128,1,1,1,1,1,1,1,1,1,1,1,0,1,433
910000084,91000042,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,228,263,2066,flat,0.5,0.4981,36,0.3306,connected,0,0,864,5,227,0.8631178707,0.8631178707,227,10,229,301,1,1,348,419,374,462,582,348,460,7,2993,180.4333333,0.4572440087,0.4572440087,1,1841,484,1,1,1,1,1,1,1,1,1,1,1,73,0,864
910000085,91000042,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,228,263,1361,basic,0.5,0.4981,18,0.6316,isolated,0,1,864,5,131,0.4980988593,0.4980988593,131,9,131,322,0,1,299,346,303,314,340,299,24,7,1925,123.9833333,0.3636642157,0.3636642157,1,3425,357,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000086,91000043,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,208,278,2142,flat,0.5,0.4424,36,0.3306,connected,0,0,864,5,253,0.9100719424,0.9100719424,253,10,260,312,1,1,389,415,387,462,589,365,425,7,3032,184.3166667,0.4740944989,0.4740944989,1,1393,714,1,1,1,1,1,1,1,1,1,1,1,74,0,864
910000087,91000043,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,208,278,1421,basic,0.5,0.4424,18,0.6316,isolated,0,1,864,5,4,0.01438848921,0.01438848921,4,2,3,88,0,0,0,0,0,24,48,0,0,2,72,3,0.005718954248,0.005718954248,0,1392,273,1,1,1,1,1,1,1,1,1,1,1,0,1,377
910000088,91000044,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,281,282,2188,flat,0.5,0.5319,36,0.3306,connected,0,0,864,5,246,0.8723404255,0.8723404255,246,10,253,337,1,1,410,428,450,502,592,403,460,7,3245,198.6916667,0.5136165577,0.5136165577,1,1572,592,1,1,1,1,1,1,1,1,1,1,1,79,0,864
910000089,91000044,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,281,282,1443,basic,0.5,0.5319,18,0.6316,isolated,0,1,864,5,1,0.003546099291,0.003546099291,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,1,1,1,1,1,1,1,1,1,1,1,0,1,150
910000090,91000045,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,36,282,2202,flat,0.5,0.4681,36,0.3306,connected,0,0,864,5,251,0.890070922,0.890070922,251,10,256,296,1,1,376,403,399,452,578,352,420,7,2980,181.1583333,0.4676947168,0.4676947168,1,1881,472,1,1,1,1,1,1,1,1,1,1,1,73,0,864
910000091,91000045,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,36,282,1458,basic,0.5,0.4681,18,0.6316,isolated,0,1,864,5,7,0.02482269504,0.02482269504,7,3,6,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,32
910000092,91000046,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,236,245,1992,flat,0.5,0.4449,36,0.3306,connected,0,0,864,5,229,0.9346938776,0.9346938776,229,10,240,498,1,1,589,625,603,684,780,564,632,7,4477,275.775,0.7184436275,0.7184436275,1,718,-1,0,0,1,1,1,1,1,1,0.8571428571,0.8571428571,0.8571428571,73,0,864
910000093,91000046,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,236,245,1278,basic,0.5,0.4449,18,0.6316,isolated,0,1,864,5,3,0.01224489796,0.01224489796,3,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1,1,1,1,1,1,1,1,1,1,1,0,1,49
910000094,91000047,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,196,214,1670,flat,0.5,0.4813,36,0.3306,connected,0,0,864,5,187,0.8738317757,0.8738317757,187,10,191,379,1,1,438,494,463,544,653,438,534,7,3564,217.2083333,0.5551130174,0.5551130174,1,979,561,1,1,1,1,1,1,1,1,1,1,1,58,0,864
910000095,91000047,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,196,214,1091,basic,0.5,0.4813,18,0.6316,isolated,0,1,864,5,1,0.004672897196,0.004672897196,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,1,1,1,1,1,1,1,1,1,1,1,0,1,55
910000096,91000048,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,212,276,2122,flat,0.5,0.4819,36,0.3306,connected,0,0,864,5,253,0.9166666667,0.9166666667,253,10,260,541,1,1,563,616,582,666,784,558,623,7,4392,269.6166667,0.6964188453,0.6964188453,1,846,718,1,1,1,1,1,1,1,1,1,1,1,73,0,864
910000097,91000048,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,212,276,1414,basic,0.5,0.4819,18,0.6316,isolated,0,1,864,5,1,0.003623188406,0.003623188406,1,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,1,1,1,1,1,1,1,1,1,1,1,0,1,65
910000098,91000049,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,239,240,1962,flat,0.5,0.4458,36,0.3306,connected,0,0,864,5,218,0.9083333333,0.9083333333,218,10,225,305,1,1,336,424,360,477,583,335,432,7,2947,177.25,0.4538058279,0.4538058279,1,1512,-1,0,1,0,1,1,1,1,1,0.8571428571,0.8571428571,0.8571428571,70,0,864
910000099,91000049,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,239,240,1275,basic,0.5,0.4458,18,0.6316,isolated,0,1,864,5,2,0.008333333333,0.008333333333,2,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,1,1,1,1,1,1,1,1,1,1,1,0,1,98
910000100,91000050,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,55,215,1700,flat,0.5,0.4744,36,0.3306,connected,0,0,864,5,193,0.8976744186,0.8976744186,193,10,196,490,1,1,544,634,561,677,779,536,634,7,4365,267.0333333,0.691040305,0.691040305,1,825,742,1,1,1,1,1,1,1,1,1,1,1,65,0,864
910000101,91000050,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,55,215,1107,basic,0.5,0.4744,18,0.6316,isolated,0,1,864,5,90,0.4186046512,0.4186046512,90,9,89,230,0,1,200,225,211,205,230,192,0,6,1263,81.51666667,0.2428513072,0.2428513072,1,1080,264,1,1,1,1,1,1,1,1,1,1,1,0,1,418
910000102,91000051,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,259,264,2103,flat,0.5,0.3826,36,0.3306,connected,0,0,864,5,245,0.928030303,0.928030303,245,10,252,369,1,1,423,482,456,530,664,423,507,7,3485,211.7083333,0.5412581699,0.5412581699,1,965,545,1,1,1,1,1,1,1,1,1,1,1,70,0,864
910000103,91000051,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,259,264,1384,basic,0.5,0.3826,18,0.6316,isolated,0,1,864,5,3,0.01136363636,0.01136363636,3,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,1,1,1,1,1,1,1,1,1,1,1,0,1,44
910000104,91000052,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,237,292,2332,flat,0.5,0.4384,36,0.3306,connected,0,0,864,5,267,0.9143835616,0.9143835616,267,10,270,502,1,1,548,601,569,659,783,546,637,7,4343,265.75,0.6815767974,0.6815767974,1,1234,686,1,1,1,1,1,1,1,1,1,1,1,82,0,864
910000105,91000052,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,237,292,1544,basic,0.5,0.4384,18,0.6316,isolated,0,1,864,5,168,0.5753424658,0.5753424658,168,9,169,302,0,1,327,308,315,321,324,283,0,6,1878,122.1583333,0.3681917211,0.3681917211,1,3675,616,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000106,91000053,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,194,264,1978,flat,0.5,0.4621,36,0.3306,connected,0,0,864,5,233,0.8825757576,0.8825757576,233,10,240,309,1,1,389,426,375,470,600,350,425,7,3035,183.8583333,0.4753199891,0.4753199891,1,1653,701,1,1,1,1,1,1,1,1,1,1,1,66,0,864
910000107,91000053,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,194,264,1321,basic,0.5,0.4621,18,0.6316,isolated,0,1,864,5,136,0.5151515152,0.5151515152,136,9,136,360,0,1,362,222,141,252,273,117,0,6,1367,88.11666667,0.2869349129,0.2869349129,1,1584,388,1,1,1,1,1,1,1,1,1,1,1,0,1,482
910000108,91000054,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,206,207,1674,flat,0.5,0.3816,36,0.3306,connected,0,0,864,5,189,0.9130434783,0.9130434783,189,10,198,251,1,1,365,403,364,451,579,338,400,7,2900,175.5416667,0.4529888344,0.4529888344,1,1293,848,1,1,1,1,1,1,1,1,1,1,1,61,0,864
910000109,91000054,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,206,207,1085,basic,0.5,0.3816,18,0.6316,isolated,0,1,864,5,111,0.5362318841,0.5362318841,111,9,110,164,0,1,163,170,163,172,208,163,24,7,1063,67.53333333,0.1927083333,0.1927083333,1,984,196,1,1,1,1,1,1,1,1,1,1,1,0,1,384
910000110,91000055,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,43,236,1877,flat,0.5,0.5169,36,0.3306,connected,0,0,864,5,216,0.9152542373,0.9152542373,216,10,222,378,1,1,405,459,426,515,634,405,490,7,3334,202.35,0.5161015795,0.5161015795,1,1212,567,1,1,1,1,1,1,1,1,1,1,1,67,0,864
910000111,91000055,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,43,236,1221,basic,0.5,0.5169,18,0.6316,isolated,0,1,864,5,106,0.4491525424,0.4491525424,106,9,105,226,0,1,125,151,128,158,146,125,0,6,833,53.54166667,0.1605392157,0.1605392157,1,3036,254,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000112,91000056,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,241,248,1916,flat,0.5,0.4637,36,0.3306,connected,0,0,864,5,220,0.8870967742,0.8870967742,220,10,229,377,1,1,434,508,452,532,639,424,493,7,3482,212.7166667,0.5513344227,0.5513344227,1,1311,641,1,1,1,1,1,1,1,1,1,1,1,64,0,864
910000113,91000056,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,241,248,1263,basic,0.5,0.4637,18,0.6316,isolated,0,1,864,5,1,0.004032258065,0.004032258065,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,9
910000114,91000057,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,193,228,1764,flat,0.5,0.4868,36,0.3306,connected,0,0,864,5,216,0.9473684211,0.9473684211,216,10,221,341,1,1,436,489,463,539,652,436,472,7,3487,213.1333333,0.551879085,0.551879085,1,1405,735,1,1,1,1,1,1,1,1,1,1,1,64,0,864
910000115,91000057,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,193,228,1159,basic,0.5,0.4868,18,0.6316,isolated,0,1,864,5,68,0.298245614,0.298245614,68,8,68,167,0,1,147,143,143,143,143,143,0,6,862,56.34166667,0.166870915,0.166870915,1,792,179,1,1,1,1,1,1,1,1,1,1,1,0,1,248
910000116,91000058,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,195,263,2051,flat,0.5,0.5019,36,0.3306,connected,0,0,864,5,225,0.855513308,0.855513308,225,10,230,334,1,1,406,449,437,482,601,406,462,7,3243,198.2416667,0.5092252179,0.5092252179,1,1216,513,1,1,1,1,1,1,1,1,1,1,1,71,0,864
910000117,91000058,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,195,263,1347,basic,0.5,0.5019,18,0.6316,isolated,0,1,864,5,1,0.003802281369,0.003802281369,1,1,0,40,0,0,0,24,0,0,0,0,0,1,24,1.6,0.006535947712,0.006535947712,0,1584,394,1,1,1,1,1,1,1,1,1,1,1,0,1,432
910000118,91000059,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,275,276,2176,flat,0.5,0.4601,36,0.3306,connected,0,0,864,5,1,0.003623188406,0.003623188406,1,1,0,9,0,0,24,0,24,0,0,0,0,2,48,3.8,0.01552287582,0.01552287582,0,3950,563,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000119,91000059,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,275,276,1435,basic,0.5,0.4601,18,0.6316,isolated,0,1,864,5,1,0.003623188406,0.003623188406,1,1,0,8,0,0,24,0,24,0,0,0,0,2,48,3.8,0.01552287582,0.01552287582,0,3950,563,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000120,91000060,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,45,259,2091,flat,0.5,0.4324,36,0.3306,connected,0,0,864,5,232,0.8957528958,0.8957528958,232,10,240,373,1,1,412,497,440,528,644,412,504,7,3437,208.8333333,0.5362200436,0.5362200436,1,1413,797,1,1,1,1,1,1,1,1,1,1,1,76,0,864
910000121,91000060,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,45,259,1361,basic,0.5,0.4324,18,0.6316,isolated,0,1,864,5,4,0.01544401544,0.01544401544,4,1,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,1,1,1,1,1,1,1,1,1,1,1,0,1,99
910000122,91000061,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,219,223,1689,flat,0.5,0.4574,36,0.3306,connected,0,0,864,5,201,0.9013452915,0.9013452915,201,10,202,240,1,1,285,339,333,387,508,285,350,7,2487,149.7083333,0.3835784314,0.3835784314,1,1248,479,1,1,1,1,1,1,1,1,1,1,1,58,0,837
910000123,91000061,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,219,223,1121,basic,0.5,0.4574,18,0.6316,isolated,0,1,864,5,7,0.03139013453,0.03139013453,7,2,6,51,0,1,0,0,0,24,0,0,0,1,24,1.4,0.005718954248,0.005718954248,0,912,140,1,1,1,1,1,1,1,1,1,1,1,0,1,283
910000124,91000062,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,193,220,1748,flat,0.5,0.4682,36,0.3306,connected,0,0,864,5,193,0.8772727273,0.8772727273,193,10,204,260,1,1,309,363,341,436,530,309,385,7,2673,161.05,0.4124114924,0.4124114924,1,1661,629,1,1,1,1,1,1,1,1,1,1,1,61,0,864
910000125,91000062,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,193,220,1138,basic,0.5,0.4682,18,0.6316,isolated,0,1,864,5,5,0.02272727273,0.02272727273,5,2,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,1,1,1,1,1,1,1,1,1,1,1,0,1,111
910000126,91000063,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,189,243,1946,flat,0.5,0.5103,36,0.3306,connected,0,0,864,5,2,0.008230452675,0.008230452675,2,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,1,1,1,1,1,1,1,1,1,1,1,0,1,203
910000127,91000063,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,189,243,1258,basic,0.5,0.5103,18,0.6316,isolated,0,1,864,5,2,0.008230452675,0.008230452675,2,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,1,1,1,1,1,1,1,1,1,1,1,0,1,203
910000128,91000064,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,209,210,1615,flat,0.5,0.4619,36,0.3306,connected,0,0,864,5,190,0.9047619048,0.9047619048,190,10,192,378,1,1,449,515,468,548,688,438,492,7,3598,219.2,0.5670615468,0.5670615468,1,952,790,1,1,1,1,1,1,1,1,1,1,1,58,0,864
910000129,91000064,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,209,210,1070,basic,0.5,0.4619,18,0.6316,isolated,0,1,864,5,1,0.004761904762,0.004761904762,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,9
