profile,price_region,radius,draw,guaranteed,original_retained
resource_constrained,monotone,0,63,39,35
resource_constrained,monotone,0.1,63,39,35
resource_constrained,monotone,0.25,63,30,27
resource_constrained,monotone,0.5,63,14,14
resource_constrained,monotone,0.75,63,11,11
resource_constrained,positive_gaps,0,63,39,35
resource_constrained,positive_gaps,0.1,63,39,35
resource_constrained,positive_gaps,0.25,63,30,27
resource_constrained,positive_gaps,0.5,63,15,15
resource_constrained,positive_gaps,0.75,63,11,11
resource_constrained,monotone,0,64,39,35
resource_constrained,monotone,0.1,64,38,34
resource_constrained,monotone,0.25,64,26,26
resource_constrained,monotone,0.5,64,13,13
resource_constrained,monotone,0.75,64,13,13
resource_constrained,positive_gaps,0,64,39,35
resource_constrained,positive_gaps,0.1,64,38,34
resource_constrained,positive_gaps,0.25,64,29,28
resource_constrained,positive_gaps,0.5,64,15,15
resource_constrained,positive_gaps,0.75,64,13,13
resource_constrained,monotone,0,65,45,38
resource_constrained,monotone,0.1,65,44,38
resource_constrained,monotone,0.25,65,35,33
resource_constrained,monotone,0.5,65,15,15
resource_constrained,monotone,0.75,65,12,12
resource_constrained,positive_gaps,0,65,45,38
resource_constrained,positive_gaps,0.1,65,45,38
resource_constrained,positive_gaps,0.25,65,36,34
resource_constrained,positive_gaps,0.5,65,16,16
resource_constrained,positive_gaps,0.75,65,12,12
resource_constrained,monotone,0,66,33,30
resource_constrained,monotone,0.1,66,32,29
resource_constrained,monotone,0.25,66,25,25
resource_constrained,monotone,0.5,66,12,12
resource_constrained,monotone,0.75,66,10,10
resource_constrained,positive_gaps,0,66,33,30
resource_constrained,positive_gaps,0.1,66,32,29
resource_constrained,positive_gaps,0.25,66,25,25
resource_constrained,positive_gaps,0.5,66,15,15
resource_constrained,positive_gaps,0.75,66,10,10
resource_constrained,monotone,0,67,35,32
resource_constrained,monotone,0.1,67,34,31
resource_constrained,monotone,0.25,67,26,24
resource_constrained,monotone,0.5,67,13,12
resource_constrained,monotone,0.75,67,10,10
resource_constrained,positive_gaps,0,67,35,32
resource_constrained,positive_gaps,0.1,67,34,31
resource_constrained,positive_gaps,0.25,67,28,26
resource_constrained,positive_gaps,0.5,67,16,14
resource_constrained,positive_gaps,0.75,67,12,11
resource_constrained,monotone,0,68,52,41
resource_constrained,monotone,0.1,68,51,40
resource_constrained,monotone,0.25,68,42,34
resource_constrained,monotone,0.5,68,17,16
resource_constrained,monotone,0.75,68,15,15
resource_constrained,positive_gaps,0,68,52,41
resource_constrained,positive_gaps,0.1,68,51,40
resource_constrained,positive_gaps,0.25,68,43,35
resource_constrained,positive_gaps,0.5,68,18,16
resource_constrained,positive_gaps,0.75,68,16,15
resource_constrained,monotone,0,69,51,41
resource_constrained,monotone,0.1,69,48,39
resource_constrained,monotone,0.25,69,37,32
resource_constrained,monotone,0.5,69,15,13
resource_constrained,monotone,0.75,69,12,10
resource_constrained,positive_gaps,0,69,51,41
resource_constrained,positive_gaps,0.1,69,49,39
resource_constrained,positive_gaps,0.25,69,39,34
resource_constrained,positive_gaps,0.5,69,17,14
resource_constrained,positive_gaps,0.75,69,13,10
resource_constrained,monotone,0,70,46,40
resource_constrained,monotone,0.1,70,44,39
resource_constrained,monotone,0.25,70,37,33
resource_constrained,monotone,0.5,70,17,16
resource_constrained,monotone,0.75,70,13,12
resource_constrained,positive_gaps,0,70,46,40
resource_constrained,positive_gaps,0.1,70,45,39
resource_constrained,positive_gaps,0.25,70,38,34
resource_constrained,positive_gaps,0.5,70,17,16
resource_constrained,positive_gaps,0.75,70,13,12
resource_constrained,monotone,0,71,35,29
resource_constrained,monotone,0.1,71,34,28
resource_constrained,monotone,0.25,71,24,21
resource_constrained,monotone,0.5,71,16,14
resource_constrained,monotone,0.75,71,14,12
resource_constrained,positive_gaps,0,71,35,29
resource_constrained,positive_gaps,0.1,71,34,28
resource_constrained,positive_gaps,0.25,71,24,21
resource_constrained,positive_gaps,0.5,71,18,15
resource_constrained,positive_gaps,0.75,71,15,12
resource_constrained,monotone,0,72,40,37
resource_constrained,monotone,0.1,72,39,36
resource_constrained,monotone,0.25,72,31,29
resource_constrained,monotone,0.5,72,16,16
resource_constrained,monotone,0.75,72,14,14
resource_constrained,positive_gaps,0,72,40,37
resource_constrained,positive_gaps,0.1,72,39,36
resource_constrained,positive_gaps,0.25,72,33,31
resource_constrained,positive_gaps,0.5,72,17,17
resource_constrained,positive_gaps,0.75,72,14,14
resource_constrained,monotone,0,73,40,37
resource_constrained,monotone,0.1,73,39,36
resource_constrained,monotone,0.25,73,30,28
resource_constrained,monotone,0.5,73,14,14
resource_constrained,monotone,0.75,73,11,11
resource_constrained,positive_gaps,0,73,40,37
resource_constrained,positive_gaps,0.1,73,39,36
resource_constrained,positive_gaps,0.25,73,31,29
resource_constrained,positive_gaps,0.5,73,18,17
resource_constrained,positive_gaps,0.75,73,12,11
resource_constrained,monotone,0,74,45,39
resource_constrained,monotone,0.1,74,44,38
resource_constrained,monotone,0.25,74,32,29
resource_constrained,monotone,0.5,74,14,14
resource_constrained,monotone,0.75,74,12,12
resource_constrained,positive_gaps,0,74,45,39
resource_constrained,positive_gaps,0.1,74,44,38
resource_constrained,positive_gaps,0.25,74,38,33
resource_constrained,positive_gaps,0.5,74,16,16
resource_constrained,positive_gaps,0.75,74,12,12
resource_constrained,monotone,0,75,34,33
resource_constrained,monotone,0.1,75,33,32
resource_constrained,monotone,0.25,75,24,24
resource_constrained,monotone,0.5,75,15,15
resource_constrained,monotone,0.75,75,14,14
resource_constrained,positive_gaps,0,75,34,33
resource_constrained,positive_gaps,0.1,75,33,32
resource_constrained,positive_gaps,0.25,75,25,25
resource_constrained,positive_gaps,0.5,75,16,16
resource_constrained,positive_gaps,0.75,75,14,14
resource_constrained,monotone,0,76,41,36
resource_constrained,monotone,0.1,76,39,35
resource_constrained,monotone,0.25,76,30,30
resource_constrained,monotone,0.5,76,13,13
resource_constrained,monotone,0.75,76,10,10
resource_constrained,positive_gaps,0,76,41,36
resource_constrained,positive_gaps,0.1,76,40,35
resource_constrained,positive_gaps,0.25,76,31,31
resource_constrained,positive_gaps,0.5,76,13,13
resource_constrained,positive_gaps,0.75,76,10,10
resource_constrained,monotone,0,77,44,39
resource_constrained,monotone,0.1,77,43,38
resource_constrained,monotone,0.25,77,30,28
resource_constrained,monotone,0.5,77,12,12
resource_constrained,monotone,0.75,77,11,11
resource_constrained,positive_gaps,0,77,44,39
resource_constrained,positive_gaps,0.1,77,43,38
resource_constrained,positive_gaps,0.25,77,31,29
resource_constrained,positive_gaps,0.5,77,15,14
resource_constrained,positive_gaps,0.75,77,13,12
resource_constrained,monotone,0,78,39,37
resource_constrained,monotone,0.1,78,38,36
resource_constrained,monotone,0.25,78,26,25
resource_constrained,monotone,0.5,78,14,14
resource_constrained,monotone,0.75,78,13,13
resource_constrained,positive_gaps,0,78,39,37
resource_constrained,positive_gaps,0.1,78,38,36
resource_constrained,positive_gaps,0.25,78,29,27
resource_constrained,positive_gaps,0.5,78,16,16
resource_constrained,positive_gaps,0.75,78,13,13
resource_constrained,monotone,0,79,45,37
resource_constrained,monotone,0.1,79,44,36
resource_constrained,monotone,0.25,79,33,29
resource_constrained,monotone,0.5,79,17,15
resource_constrained,monotone,0.75,79,15,13
resource_constrained,positive_gaps,0,79,45,37
resource_constrained,positive_gaps,0.1,79,44,36
resource_constrained,positive_gaps,0.25,79,35,30
resource_constrained,positive_gaps,0.5,79,18,16
resource_constrained,positive_gaps,0.75,79,15,13
resource_constrained,monotone,0,80,36,35
resource_constrained,monotone,0.1,80,35,34
resource_constrained,monotone,0.25,80,27,26
resource_constrained,monotone,0.5,80,14,14
resource_constrained,monotone,0.75,80,13,13
resource_constrained,positive_gaps,0,80,36,35
resource_constrained,positive_gaps,0.1,80,35,34
resource_constrained,positive_gaps,0.25,80,28,27
resource_constrained,positive_gaps,0.5,80,16,15
resource_constrained,positive_gaps,0.75,80,14,13
resource_constrained,monotone,0,81,43,36
resource_constrained,monotone,0.1,81,43,36
resource_constrained,monotone,0.25,81,31,28
resource_constrained,monotone,0.5,81,15,15
resource_constrained,monotone,0.75,81,13,13
resource_constrained,positive_gaps,0,81,43,36
resource_constrained,positive_gaps,0.1,81,43,36
resource_constrained,positive_gaps,0.25,81,32,29
resource_constrained,positive_gaps,0.5,81,16,16
resource_constrained,positive_gaps,0.75,81,13,13
resource_constrained,monotone,0,82,36,36
resource_constrained,monotone,0.1,82,35,35
resource_constrained,monotone,0.25,82,30,30
resource_constrained,monotone,0.5,82,15,15
resource_constrained,monotone,0.75,82,10,10
resource_constrained,positive_gaps,0,82,36,36
resource_constrained,positive_gaps,0.1,82,35,35
resource_constrained,positive_gaps,0.25,82,32,32
resource_constrained,positive_gaps,0.5,82,15,15
resource_constrained,positive_gaps,0.75,82,10,10
resource_constrained,monotone,0,83,45,39
resource_constrained,monotone,0.1,83,44,38
resource_constrained,monotone,0.25,83,36,32
resource_constrained,monotone,0.5,83,14,14
resource_constrained,monotone,0.75,83,12,12
resource_constrained,positive_gaps,0,83,45,39
resource_constrained,positive_gaps,0.1,83,44,38
resource_constrained,positive_gaps,0.25,83,38,34
resource_constrained,positive_gaps,0.5,83,15,15
resource_constrained,positive_gaps,0.75,83,12,12
resource_constrained,monotone,0,84,45,40
resource_constrained,monotone,0.1,84,43,39
resource_constrained,monotone,0.25,84,31,28
resource_constrained,monotone,0.5,84,15,15
resource_constrained,monotone,0.75,84,14,14
resource_constrained,positive_gaps,0,84,45,40
resource_constrained,positive_gaps,0.1,84,43,39
resource_constrained,positive_gaps,0.25,84,34,31
resource_constrained,positive_gaps,0.5,84,18,17
resource_constrained,positive_gaps,0.75,84,15,14
resource_constrained,monotone,0,85,49,39
resource_constrained,monotone,0.1,85,48,38
resource_constrained,monotone,0.25,85,34,29
resource_constrained,monotone,0.5,85,14,14
resource_constrained,monotone,0.75,85,9,9
resource_constrained,positive_gaps,0,85,49,39
resource_constrained,positive_gaps,0.1,85,48,38
resource_constrained,positive_gaps,0.25,85,37,30
resource_constrained,positive_gaps,0.5,85,15,14
resource_constrained,positive_gaps,0.75,85,10,9
resource_constrained,monotone,0,86,38,33
resource_constrained,monotone,0.1,86,37,32
resource_constrained,monotone,0.25,86,26,25
resource_constrained,monotone,0.5,86,14,14
resource_constrained,monotone,0.75,86,13,13
resource_constrained,positive_gaps,0,86,38,33
resource_constrained,positive_gaps,0.1,86,37,32
resource_constrained,positive_gaps,0.25,86,27,26
resource_constrained,positive_gaps,0.5,86,15,15
resource_constrained,positive_gaps,0.75,86,13,13
resource_constrained,monotone,0,87,48,39
resource_constrained,monotone,0.1,87,46,38
resource_constrained,monotone,0.25,87,33,31
resource_constrained,monotone,0.5,87,17,17
resource_constrained,monotone,0.75,87,16,16
resource_constrained,positive_gaps,0,87,48,39
resource_constrained,positive_gaps,0.1,87,46,38
resource_constrained,positive_gaps,0.25,87,35,33
resource_constrained,positive_gaps,0.5,87,20,19
resource_constrained,positive_gaps,0.75,87,17,16
resource_constrained,monotone,0,88,40,36
resource_constrained,monotone,0.1,88,39,35
resource_constrained,monotone,0.25,88,31,28
resource_constrained,monotone,0.5,88,13,12
resource_constrained,monotone,0.75,88,9,9
resource_constrained,positive_gaps,0,88,40,36
resource_constrained,positive_gaps,0.1,88,39,35
resource_constrained,positive_gaps,0.25,88,32,29
resource_constrained,positive_gaps,0.5,88,17,15
resource_constrained,positive_gaps,0.75,88,10,9
resource_constrained,monotone,0,89,38,36
resource_constrained,monotone,0.1,89,37,35
resource_constrained,monotone,0.25,89,30,29
resource_constrained,monotone,0.5,89,21,20
resource_constrained,monotone,0.75,89,21,20
resource_constrained,positive_gaps,0,89,38,36
resource_constrained,positive_gaps,0.1,89,37,35
resource_constrained,positive_gaps,0.25,89,30,29
resource_constrained,positive_gaps,0.5,89,23,22
resource_constrained,positive_gaps,0.75,89,21,20
resource_constrained,monotone,0,90,49,40
resource_constrained,monotone,0.1,90,48,39
resource_constrained,monotone,0.25,90,38,33
resource_constrained,monotone,0.5,90,15,15
resource_constrained,monotone,0.75,90,10,10
resource_constrained,positive_gaps,0,90,49,40
resource_constrained,positive_gaps,0.1,90,48,39
resource_constrained,positive_gaps,0.25,90,40,35
resource_constrained,positive_gaps,0.5,90,20,16
resource_constrained,positive_gaps,0.75,90,11,10
resource_constrained,monotone,0,91,42,34
resource_constrained,monotone,0.1,91,42,34
resource_constrained,monotone,0.25,91,33,29
resource_constrained,monotone,0.5,91,17,16
resource_constrained,monotone,0.75,91,13,13
resource_constrained,positive_gaps,0,91,42,34
resource_constrained,positive_gaps,0.1,91,42,34
resource_constrained,positive_gaps,0.25,91,34,30
resource_constrained,positive_gaps,0.5,91,19,16
resource_constrained,positive_gaps,0.75,91,15,13
resource_constrained,monotone,0,92,34,31
resource_constrained,monotone,0.1,92,33,30
resource_constrained,monotone,0.25,92,25,23
resource_constrained,monotone,0.5,92,14,14
resource_constrained,monotone,0.75,92,13,13
resource_constrained,positive_gaps,0,92,34,31
resource_constrained,positive_gaps,0.1,92,33,30
resource_constrained,positive_gaps,0.25,92,25,23
resource_constrained,positive_gaps,0.5,92,17,16
resource_constrained,positive_gaps,0.75,92,15,14
resource_constrained,monotone,0,93,40,36
resource_constrained,monotone,0.1,93,39,35
resource_constrained,monotone,0.25,93,26,24
resource_constrained,monotone,0.5,93,14,14
resource_constrained,monotone,0.75,93,11,11
resource_constrained,positive_gaps,0,93,40,36
resource_constrained,positive_gaps,0.1,93,39,35
resource_constrained,positive_gaps,0.25,93,28,26
resource_constrained,positive_gaps,0.5,93,15,15
resource_constrained,positive_gaps,0.75,93,11,11
resource_constrained,monotone,0,94,38,34
resource_constrained,monotone,0.1,94,36,33
resource_constrained,monotone,0.25,94,29,28
resource_constrained,monotone,0.5,94,16,16
resource_constrained,monotone,0.75,94,13,13
resource_constrained,positive_gaps,0,94,38,34
resource_constrained,positive_gaps,0.1,94,36,33
resource_constrained,positive_gaps,0.25,94,30,29
resource_constrained,positive_gaps,0.5,94,16,16
resource_constrained,positive_gaps,0.75,94,13,13
resource_constrained,monotone,0,95,36,34
resource_constrained,monotone,0.1,95,36,34
resource_constrained,monotone,0.25,95,28,28
resource_constrained,monotone,0.5,95,16,16
resource_constrained,monotone,0.75,95,14,14
resource_constrained,positive_gaps,0,95,36,34
resource_constrained,positive_gaps,0.1,95,36,34
resource_constrained,positive_gaps,0.25,95,29,29
resource_constrained,positive_gaps,0.5,95,18,18
resource_constrained,positive_gaps,0.75,95,15,15
resource_constrained,monotone,0,96,46,42
resource_constrained,monotone,0.1,96,44,40
resource_constrained,monotone,0.25,96,33,32
resource_constrained,monotone,0.5,96,15,15
resource_constrained,monotone,0.75,96,12,12
resource_constrained,positive_gaps,0,96,46,42
resource_constrained,positive_gaps,0.1,96,44,40
resource_constrained,positive_gaps,0.25,96,35,33
resource_constrained,positive_gaps,0.5,96,15,15
resource_constrained,positive_gaps,0.75,96,12,12
