facility,profile,portfolio,metric,n,mean,median,std,iqr,p90,p95,ci95_lo,ci95_hi
regional_hospital,high_capacity,fast_detection,catastrophic,125,0.016,0,0.1259800291,0,0,0,0,0.04
regional_hospital,high_capacity,fast_detection,total_service_downtime_steps,125,11.352,0,20.56039726,16,29.2,59.2,8.1034,14.9602
regional_hospital,high_capacity,fast_detection,backup_compromised,125,0.04,0,0.1967477507,0,0,0,0.008,0.08
regional_hospital,high_capacity,fast_detection,identity_compromised,125,0.096,0,0.2957767249,0,0,1,0.048,0.152
regional_hospital,high_capacity,fast_detection,recovered_within_horizon,125,0.976,1,0.1536649056,0,1,1,0.944,1
regional_hospital,high_capacity,fast_detection,pct_clinical_capacity_lost,125,0.00981495098,0,0.01814873331,0.01102941176,0.03333333333,0.05171568627,0.006883394608,0.01308728554
regional_hospital,high_capacity,fast_detection,defensive_isolation_node_steps,125,305.6,208,296.4461818,472,759.2,852.4,254.8098,357.7922
regional_hospital,high_capacity,full_defense,weighted_service_hours_lost,125,2.6738,0,4.201138546,3.2,10.6,11.6,1.962575,3.413615
regional_hospital,high_capacity,full_defense,pct_compromised,125,0.004323046224,0.003968253968,0.001242441213,0.000782097938,0.004906884536,0.007809060364,0.004122946606,0.004553363085
regional_hospital,high_capacity,full_defense,catastrophic,125,0.04,0,0.1967477507,0,0,0,0.008,0.08
regional_hospital,high_capacity,full_defense,total_service_downtime_steps,125,14.096,0,21.99538955,16,56,62.4,10.3598,18.0164
regional_hospital,high_capacity,full_defense,backup_compromised,125,0.008,0,0.0894427191,0,0,0,0,0.024
regional_hospital,high_capacity,full_defense,identity_compromised,125,0.048,0,0.2146264572,0,0,0,0.016,0.088
regional_hospital,high_capacity,full_defense,recovered_within_horizon,125,0.984,1,0.1259800291,0,1,1,0.96,1
regional_hospital,high_capacity,full_defense,pct_clinical_capacity_lost,125,0.01225612745,0,0.01904068734,0.01286764706,0.04249387255,0.05147058824,0.009043933824,0.01562420343
regional_hospital,high_capacity,full_defense,defensive_isolation_node_steps,125,322.496,240,319.4498705,528,816.6,887.8,268.4468,381.3724
regional_hospital,high_capacity,identity_controls,weighted_service_hours_lost,125,12.885,3.55,19.35795504,14.725,44.455,60.375,9.63014,16.45923
regional_hospital,high_capacity,identity_controls,pct_compromised,125,0.06993944812,0.01167315175,0.1102942566,0.07253298515,0.2644884596,0.3506134573,0.05104623688,0.09010253489
regional_hospital,high_capacity,identity_controls,catastrophic,125,0.288,0,0.4546533596,1,1,1,0.216,0.368
regional_hospital,high_capacity,identity_controls,total_service_downtime_steps,125,69.76,16,106.2405518,78,239.2,316,51.8548,89.393
regional_hospital,high_capacity,identity_controls,backup_compromised,125,0.32,0,0.4683533268,1,1,1,0.24,0.4
regional_hospital,high_capacity,identity_controls,identity_compromised,125,0.28,0,0.4508057303,1,1,1,0.2,0.36
regional_hospital,high_capacity,identity_controls,recovered_within_horizon,125,0.96,1,0.1967477507,0,1,1,0.928,0.992
regional_hospital,high_capacity,identity_controls,pct_clinical_capacity_lost,125,0.05512377451,0.0168504902,0.07972792928,0.06495098039,0.1764093137,0.2490196079,0.04156896446,0.07005992647
regional_hospital,high_capacity,identity_controls,defensive_isolation_node_steps,125,431.6,368,301.8874497,552,875.8,909.8,380.589,484.2956
regional_hospital,high_capacity,isolated_backups,weighted_service_hours_lost,125,11.7346,3.4,18.10792321,14.6,38.695,54.775,8.64851,14.859845
regional_hospital,high_capacity,isolated_backups,pct_compromised,125,0.06947118081,0.01298701299,0.09891645858,0.1305445,0.2322885069,0.2783253998,0.05236393132,0.08647706991
regional_hospital,high_capacity,isolated_backups,catastrophic,125,0.28,0,0.4508057303,1,1,1,0.2,0.36
regional_hospital,high_capacity,isolated_backups,total_service_downtime_steps,125,61.12,16,93.36380455,79,199,281.6,45.2546,77.2402
regional_hospital,high_capacity,isolated_backups,backup_compromised,125,0,0,0,0,0,0,0,0
regional_hospital,high_capacity,isolated_backups,identity_compromised,125,0.304,0,0.4618336525,1,1,1,0.224,0.384
regional_hospital,high_capacity,isolated_backups,recovered_within_horizon,125,0.952,1,0.2146264572,0,1,1,0.912,0.984
regional_hospital,high_capacity,isolated_backups,pct_clinical_capacity_lost,125,0.05321813726,0.01715686275,0.08097588563,0.06418504902,0.1780637255,0.2507659314,0.03916397059,0.06705159314
regional_hospital,high_capacity,isolated_backups,defensive_isolation_node_steps,125,462.856,400,309.0879587,591,851.8,926.4,407.836,516.2536
regional_hospital,high_capacity,least_privilege,weighted_service_hours_lost,125,3.6746,1.8,5.00705247,4.4,11,13.08,2.817265,4.57334
regional_hospital,high_capacity,least_privilege,pct_compromised,125,0.00735079152,0.004739336493,0.005420002919,0.004641944401,0.01347812971,0.0145076283,0.006450255789,0.008308043548
regional_hospital,high_capacity,least_privilege,catastrophic,125,0.04,0,0.1967477507,0,0,0,0.008,0.08
regional_hospital,high_capacity,least_privilege,total_service_downtime_steps,125,19.408,8,26.14232016,24,56,70.4,14.927,24.064
regional_hospital,high_capacity,least_privilege,backup_compromised,125,0,0,0,0,0,0,0,0
regional_hospital,high_capacity,least_privilege,identity_compromised,125,0.056,0,0.2308469679,0,0,0.8,0.016,0.096
regional_hospital,high_capacity,least_privilege,recovered_within_horizon,125,0.984,1,0.1259800291,0,1,1,0.96,1
regional_hospital,high_capacity,least_privilege,pct_clinical_capacity_lost,125,0.01673897059,0.01102941176,0.02251539353,0.02205882353,0.05098039216,0.0618872549,0.01293250613,0.02086032475
regional_hospital,high_capacity,least_privilege,defensive_isolation_node_steps,125,396.36,304,298.9724985,533,833.2,886.4,345.0446,449.8162
regional_hospital,high_capacity,patch_90,weighted_service_hours_lost,125,5.0544,1.8,9.756774458,5.2,12.46,19.18,3.45947,6.934175
regional_hospital,high_capacity,patch_90,pct_compromised,125,0.02172045532,0.006896551724,0.04444867372,0.01453445477,0.04778720477,0.08522318871,0.01457825642,0.03016098176
regional_hospital,high_capacity,patch_90,catastrophic,125,0.096,0,0.2957767249,0,0,1,0.048,0.152
regional_hospital,high_capacity,patch_90,total_service_downtime_steps,125,27.288,8,52.51648221,24,69.2,100.8,18.6948,37.337
regional_hospital,high_capacity,patch_90,backup_compromised,125,0.168,0,0.3753707844,0,1,1,0.104,0.24
regional_hospital,high_capacity,patch_90,identity_compromised,125,0.16,0,0.3680813374,0,1,1,0.096,0.224
regional_hospital,high_capacity,patch_90,recovered_within_horizon,125,0.976,1,0.1536649056,0,1,1,0.944,1
regional_hospital,high_capacity,patch_90,pct_clinical_capacity_lost,125,0.02133578431,0.008578431373,0.04093044564,0.02205882353,0.05698529412,0.08265931372,0.01444558824,0.02929497549
regional_hospital,high_capacity,patch_90,defensive_isolation_node_steps,125,386.656,328,302.6123919,520,805.2,898,334.6724,441.2108
regional_hospital,high_capacity,patch_plus_least_privilege,weighted_service_hours_lost,125,3.9532,2,5.22395901,5,11.84,14.04,3.07518,4.90162
regional_hospital,high_capacity,patch_plus_least_privilege,pct_compromised,125,0.00701025022,0.004807692308,0.004547660868,0.004466353471,0.01294500777,0.01748690797,0.006258466864,0.00780874862
regional_hospital,high_capacity,patch_plus_least_privilege,catastrophic,125,0.032,0,0.1767082524,0,0,0,0.008,0.064
regional_hospital,high_capacity,patch_plus_least_privilege,total_service_downtime_steps,125,21.376,8,27.25052944,24,64,71.2,16.7278,26.2884
regional_hospital,high_capacity,patch_plus_least_privilege,backup_compromised,125,0,0,0,0,0,0,0,0
regional_hospital,high_capacity,patch_plus_least_privilege,identity_compromised,125,0.056,0,0.2308469679,0,0,0.8,0.016,0.096
regional_hospital,high_capacity,patch_plus_least_privilege,recovered_within_horizon,125,1,1,0,0,1,1,1,1
regional_hospital,high_capacity,patch_plus_least_privilege,pct_clinical_capacity_lost,125,0.01778186274,0.009803921569,0.02397051083,0.02450980392,0.05343137255,0.06593137255,0.01388192402,0.02203829657
regional_hospital,high_capacity,patch_plus_least_privilege,defensive_isolation_node_steps,125,446.056,416,300.1816467,552,848.4,891.8,395.056,499.5282
regional_hospital,high_capacity,profile_baseline,weighted_service_hours_lost,125,3.9182,1.6,5.169779173,6.3,12.32,13.4,3.013905,4.848135
regional_hospital,high_capacity,profile_baseline,pct_compromised,125,0.008337089685,0.004784688995,0.00690319394,0.006015936255,0.01687943263,0.02381805352,0.007230530188,0.009538526191
regional_hospital,high_capacity,profile_baseline,catastrophic,125,0.016,0,0.1259800291,0,0,0,0,0.04
regional_hospital,high_capacity,profile_baseline,total_service_downtime_steps,125,20.704,8,26.68121968,32,64,71.2,16.0956,25.5212
regional_hospital,high_capacity,profile_baseline,backup_compromised,125,0,0,0,0,0,0,0,0
regional_hospital,high_capacity,profile_baseline,identity_compromised,125,0.064,0,0.2457378619,0,0,1,0.024,0.104
regional_hospital,high_capacity,profile_baseline,recovered_within_horizon,125,0.992,1,0.0894427191,0,1,1,0.976,1
regional_hospital,high_capacity,profile_baseline,pct_clinical_capacity_lost,125,0.01762009804,0.008578431373,0.02370440715,0.0306372549,0.05392156863,0.06470588235,0.01346066176,0.02198596814
regional_hospital,high_capacity,profile_baseline,defensive_isolation_node_steps,125,387.864,280,309.8805791,548,822.8,890.6,331.7614,442.5472
regional_hospital,high_capacity,seg_detect_backup,weighted_service_hours_lost,125,2.8866,0.8,4.372851482,3.8,9.4,11.81,2.153515,3.655635
regional_hospital,high_capacity,seg_detect_backup,pct_compromised,125,0.00516871596,0.004310344828,0.00233388241,0.00129865379,0.008842105263,0.009259259259,0.004782360188,0.005587364337
regional_hospital,high_capacity,seg_detect_backup,catastrophic,125,0.016,0,0.1259800291,0,0,0,0,0.04
regional_hospital,high_capacity,seg_detect_backup,total_service_downtime_steps,125,15.192,8,22.29085448,16,48,62.4,11.4476,19.0964
regional_hospital,high_capacity,seg_detect_backup,backup_compromised,125,0,0,0,0,0,0,0,0
regional_hospital,high_capacity,seg_detect_backup,identity_compromised,125,0.08,0,0.2723849269,0,0,1,0.032,0.128
regional_hospital,high_capacity,seg_detect_backup,recovered_within_horizon,125,0.984,1,0.1259800291,0,1,1,0.96,1
regional_hospital,high_capacity,seg_detect_backup,pct_clinical_capacity_lost,125,0.01313602941,0,0.0203601312,0.02083333333,0.04166666667,0.05245098039,0.009813572304,0.01664623162
regional_hospital,high_capacity,seg_detect_backup,defensive_isolation_node_steps,125,338.856,232,304.7631207,464,820.8,874,285.6,390.5092
regional_hospital,high_capacity,seg_plus_detection,weighted_service_hours_lost,125,3.0572,0.8,4.695682446,3.8,10.84,13.44,2.262785,3.94783
regional_hospital,high_capacity,seg_plus_detection,pct_compromised,125,0.005097210709,0.004273504274,0.002071590698,0.000986998196,0.008424635677,0.009293712317,0.004765812519,0.005462455414
regional_hospital,high_capacity,seg_plus_detection,catastrophic,125,0.016,0,0.1259800291,0,0,0,0,0.04
regional_hospital,high_capacity,seg_plus_detection,total_service_downtime_steps,125,16.216,8,24.19763518,24,56,68.8,12.0878,20.7762
regional_hospital,high_capacity,seg_plus_detection,backup_compromised,125,0,0,0,0,0,0,0,0
regional_hospital,high_capacity,seg_plus_detection,identity_compromised,125,0.088,0,0.2844349237,0,0,1,0.04,0.136
regional_hospital,high_capacity,seg_plus_detection,recovered_within_horizon,125,0.968,1,0.1767082524,0,1,1,0.936,0.992
regional_hospital,high_capacity,seg_plus_detection,pct_clinical_capacity_lost,125,0.01370833333,0,0.02135517954,0.02083333333,0.04705882353,0.06078431372,0.01007717525,0.01768314951
regional_hospital,high_capacity,seg_plus_detection,defensive_isolation_node_steps,125,308.064,184,315.6386701,552,801.8,870.2,251.2984,363.2808
regional_hospital,high_capacity,seg_plus_patch,weighted_service_hours_lost,125,3.903,1.6,5.309190715,4.8,12.56,14.12,3.0395,4.82916
regional_hospital,high_capacity,seg_plus_patch,pct_compromised,125,0.007010861298,0.004545454545,0.005745587737,0.00426907744,0.01310192921,0.01840459735,0.006043906276,0.008094429315
regional_hospital,high_capacity,seg_plus_patch,catastrophic,125,0.024,0,0.1536649056,0,0,0,0,0.056
regional_hospital,high_capacity,seg_plus_patch,total_service_downtime_steps,125,20.328,8,27.15777558,24,64,72,15.8638,25.0168
regional_hospital,high_capacity,seg_plus_patch,backup_compromised,125,0.008,0,0.0894427191,0,0,0,0,0.024
regional_hospital,high_capacity,seg_plus_patch,identity_compromised,125,0.136,0,0.344168001,0,1,1,0.08,0.2
regional_hospital,high_capacity,seg_plus_patch,recovered_within_horizon,125,0.976,1,0.1536649056,0,1,1,0.944,1
regional_hospital,high_capacity,seg_plus_patch,pct_clinical_capacity_lost,125,0.01786519608,0.008578431373,0.02450182415,0.02450980392,0.05392156863,0.07000612745,0.01386844363,0.02203339461
regional_hospital,high_capacity,seg_plus_patch,defensive_isolation_node_steps,125,404.808,368,292.6926081,546,829.6,874.6,354.8906,457.0978
regional_hospital,intermediate_capacity,baseline_flat,weighted_service_hours_lost,125,185.422,194.375,58.95893669,46.025,232.685,239.88,174.674595,195.422495
regional_hospital,intermediate_capacity,baseline_flat,pct_compromised,125,0.8112112323,0.8810572687,0.2400576993,0.0376762131,0.9098302851,0.924766661,0.7670698098,0.8515573146
regional_hospital,intermediate_capacity,baseline_flat,catastrophic,125,0.928,1,0.2595281077,0,1,1,0.88,0.968
regional_hospital,intermediate_capacity,baseline_flat,total_service_downtime_steps,125,1002.472,1058,313.2951709,216,1238,1271,945.4314,1055.6992
regional_hospital,intermediate_capacity,baseline_flat,backup_compromised,125,0.92,1,0.2723849269,0,1,1,0.872,0.968
regional_hospital,intermediate_capacity,baseline_flat,identity_compromised,125,0.92,1,0.2723849269,0,1,1,0.872,0.968
regional_hospital,intermediate_capacity,baseline_flat,recovered_within_horizon,125,0.672,1,0.4713741066,1,1,1,0.592,0.76
regional_hospital,intermediate_capacity,baseline_flat,pct_clinical_capacity_lost,125,0.7229227941,0.7573529412,0.2326005212,0.1907169118,0.920557598,0.9442401961,0.6811893076,0.7619355699
regional_hospital,intermediate_capacity,baseline_flat,defensive_isolation_node_steps,125,211.912,189,125.1120154,88,268.6,353.2,191.1598,235.314
regional_hospital,intermediate_capacity,basic_segmentation,weighted_service_hours_lost,125,143.5212,181.95,88.48807055,192.35,225.145,235.21,127.88029,158.66642
regional_hospital,intermediate_capacity,basic_segmentation,pct_compromised,125,0.5355586135,0.7137254902,0.3283999574,0.7452769151,0.7914984326,0.8087775735,0.4769898251,0.590628425
regional_hospital,intermediate_capacity,basic_segmentation,catastrophic,125,0.736,1,0.4425731214,1,1,1,0.656,0.808
regional_hospital,intermediate_capacity,basic_segmentation,total_service_downtime_steps,125,768.048,985,472.5201797,1022,1202.6,1242,684.0378,849.2602
regional_hospital,intermediate_capacity,basic_segmentation,backup_compromised,125,0.744,1,0.438178046,1,1,1,0.664,0.8162
regional_hospital,intermediate_capacity,basic_segmentation,identity_compromised,125,0.776,1,0.4185998166,0,1,1,0.704,0.848
regional_hospital,intermediate_capacity,basic_segmentation,recovered_within_horizon,125,0.552,1,0.4992898182,1,1,1,0.464,0.6322
regional_hospital,intermediate_capacity,basic_segmentation,pct_clinical_capacity_lost,125,0.5672916667,0.7144607843,0.3487874426,0.7550551471,0.8924019608,0.9298406863,0.5057498162,0.6272510723
regional_hospital,intermediate_capacity,basic_segmentation,defensive_isolation_node_steps,125,361.752,350,175.5484795,147,633.6,719.2,331.392,393.5942
regional_hospital,intermediate_capacity,detection_plus_backups,weighted_service_hours_lost,125,53.7168,68.425,43.08512928,82.175,102.94,118.395,46.270055,60.79307
regional_hospital,intermediate_capacity,detection_plus_backups,pct_compromised,125,0.3979692145,0.5906976744,0.305913847,0.6387621178,0.6743610823,0.693877551,0.3443644561,0.4468937411
regional_hospital,intermediate_capacity,detection_plus_backups,catastrophic,125,0.624,1,0.4863292393,1,1,1,0.536,0.704
regional_hospital,intermediate_capacity,detection_plus_backups,total_service_downtime_steps,125,279.648,358,223.6182395,427,534.8,614.2,240.8944,316.1948
regional_hospital,intermediate_capacity,detection_plus_backups,backup_compromised,125,0,0,0,0,0,0,0,0
regional_hospital,intermediate_capacity,detection_plus_backups,identity_compromised,125,0.624,1,0.4863292393,1,1,1,0.536,0.704
regional_hospital,intermediate_capacity,detection_plus_backups,recovered_within_horizon,125,0.984,1,0.1259800291,0,1,1,0.96,1
regional_hospital,intermediate_capacity,detection_plus_backups,pct_clinical_capacity_lost,125,0.2382377451,0.3039215686,0.190506501,0.3628982843,0.4598039215,0.5202205882,0.2050102022,0.2692803002
regional_hospital,intermediate_capacity,detection_plus_backups,defensive_isolation_node_steps,125,417.144,432,226.8747951,359,694,729.8,376.1028,455.254
regional_hospital,intermediate_capacity,fast_detection,weighted_service_hours_lost,125,90.9518,116.775,57.20246012,121.675,143.235,150.39,80.645545,100.5788
regional_hospital,intermediate_capacity,fast_detection,pct_compromised,125,0.4835950285,0.6440677966,0.3059169749,0.6757032953,0.7306490385,0.7467737778,0.4286274646,0.5373560526
regional_hospital,intermediate_capacity,fast_detection,catastrophic,125,0.712,1,0.4546533596,1,1,1,0.632,0.792
regional_hospital,intermediate_capacity,fast_detection,total_service_downtime_steps,125,503.52,646,316.6125036,678,791.6,828.6,446.1802,556.713
regional_hospital,intermediate_capacity,fast_detection,backup_compromised,125,0.72,1,0.4508057303,1,1,1,0.64,0.8
regional_hospital,intermediate_capacity,fast_detection,identity_compromised,125,0.712,1,0.4546533596,1,1,1,0.632,0.792
regional_hospital,intermediate_capacity,fast_detection,recovered_within_horizon,125,0.944,1,0.2308469679,0,1,1,0.904,0.976
regional_hospital,intermediate_capacity,fast_detection,pct_clinical_capacity_lost,125,0.3521911765,0.4488357843,0.2197298138,0.4560355392,0.5620710784,0.5761642157,0.3121006127,0.3892394608
regional_hospital,intermediate_capacity,fast_detection,defensive_isolation_node_steps,125,410.192,406,171.6160708,159,592.4,740,380.9882,439.6336
regional_hospital,intermediate_capacity,full_defense,weighted_service_hours_lost,125,3.649,1.4,5.458647143,4.4,11.76,14.5,2.72137,4.598735
regional_hospital,intermediate_capacity,full_defense,pct_compromised,125,0.008375450876,0.004830917874,0.008655670613,0.00561680882,0.01429610071,0.01897110063,0.007064556154,0.01003165779
regional_hospital,intermediate_capacity,full_defense,catastrophic,125,0.024,0,0.1536649056,0,0,0,0,0.056
regional_hospital,intermediate_capacity,full_defense,total_service_downtime_steps,125,19.528,8,28.2144941,24,60.8,74.4,14.7358,24.3936
regional_hospital,intermediate_capacity,full_defense,backup_compromised,125,0.008,0,0.0894427191,0,0,0,0,0.024
regional_hospital,intermediate_capacity,full_defense,identity_compromised,125,0.064,0,0.2457378619,0,0,1,0.024,0.112
regional_hospital,intermediate_capacity,full_defense,recovered_within_horizon,125,0.984,1,0.1259800291,0,1,1,0.96,1
regional_hospital,intermediate_capacity,full_defense,pct_clinical_capacity_lost,125,0.01626348039,0.008578431373,0.02488236168,0.02328431373,0.05147058824,0.06470588235,0.01200713848,0.02062159926
regional_hospital,intermediate_capacity,full_defense,defensive_isolation_node_steps,125,404.448,368,298.1727269,528,817,870.8,351.9952,456.5758
regional_hospital,intermediate_capacity,identity_controls,weighted_service_hours_lost,125,183.6374,197.125,61.66308527,45.4,235.95,240.895,172.24294,193.833935
regional_hospital,intermediate_capacity,identity_controls,pct_compromised,125,0.7974218508,0.8743961353,0.2472222472,0.04522793,0.9059336944,0.9150739418,0.754255938,0.8372148418
regional_hospital,intermediate_capacity,identity_controls,catastrophic,125,0.912,1,0.2844349237,0,1,1,0.864,0.96
regional_hospital,intermediate_capacity,identity_controls,total_service_downtime_steps,125,992.264,1071,327.9811448,222,1252.2,1275.6,931.8648,1046.3048
regional_hospital,intermediate_capacity,identity_controls,backup_compromised,125,0.912,1,0.2844349237,0,1,1,0.864,0.96
regional_hospital,intermediate_capacity,identity_controls,identity_compromised,125,0.912,1,0.2844349237,0,1,1,0.864,0.96
regional_hospital,intermediate_capacity,identity_controls,recovered_within_horizon,125,0.608,1,0.4901612638,1,1,1,0.52,0.696
regional_hospital,intermediate_capacity,identity_controls,pct_clinical_capacity_lost,125,0.7180698529,0.768995098,0.2434860508,0.1848958333,0.9325061274,0.9515318627,0.6727736213,0.7587950061
regional_hospital,intermediate_capacity,identity_controls,defensive_isolation_node_steps,125,213.104,197,104.5460868,85,299.6,352.4,195.8872,231.82
regional_hospital,intermediate_capacity,isolated_backups,weighted_service_hours_lost,125,129.4556,139.525,55.91178102,46.775,187.315,200.765,119.83934,139.21612
regional_hospital,intermediate_capacity,isolated_backups,pct_compromised,125,0.7216897289,0.82421875,0.2774099634,0.0481457902,0.865265272,0.8774644565,0.6730788595,0.7705059728
regional_hospital,intermediate_capacity,isolated_backups,catastrophic,125,0.872,1,0.3354342395,0,1,1,0.816,0.928
regional_hospital,intermediate_capacity,isolated_backups,total_service_downtime_steps,125,669.304,722,287.6815899,238,965.6,1034,619.9426,719.699
regional_hospital,intermediate_capacity,isolated_backups,backup_compromised,125,0.008,0,0.0894427191,0,0,0,0,0.024
regional_hospital,intermediate_capacity,isolated_backups,identity_compromised,125,0.888,1,0.3166355389,0,1,1,0.832,0.944
regional_hospital,intermediate_capacity,isolated_backups,recovered_within_horizon,125,0.928,1,0.2595281077,0,1,1,0.88,0.976
regional_hospital,intermediate_capacity,isolated_backups,pct_clinical_capacity_lost,125,0.5720992647,0.6089154412,0.2469965322,0.2068014706,0.826439951,0.8901654412,0.5297143382,0.6148897978
regional_hospital,intermediate_capacity,isolated_backups,defensive_isolation_node_steps,125,325.296,312,147.3819388,157,471.4,559,300.8024,352.4492
regional_hospital,intermediate_capacity,least_privilege,weighted_service_hours_lost,125,71.7064,29.3,80.37088002,146.425,204.055,216.32,57.84639,85.545195
regional_hospital,intermediate_capacity,least_privilege,pct_compromised,125,0.2000484562,0.09803921569,0.218377458,0.3940638216,0.5372352901,0.5799533074,0.1600868539,0.2362583289
regional_hospital,intermediate_capacity,least_privilege,catastrophic,125,0.544,1,0.500064512,1,1,1,0.456,0.624
regional_hospital,intermediate_capacity,least_privilege,total_service_downtime_steps,125,376.96,135,425.0561898,762,1061.8,1142,302.6674,450.8166
regional_hospital,intermediate_capacity,least_privilege,backup_compromised,125,0.496,0,0.5019960159,1,1,1,0.408,0.576
regional_hospital,intermediate_capacity,least_privilege,identity_compromised,125,0.488,0,0.5018674803,1,1,1,0.4,0.5682
regional_hospital,intermediate_capacity,least_privilege,recovered_within_horizon,125,0.816,1,0.3890434921,0,1,1,0.752,0.88
regional_hospital,intermediate_capacity,least_privilege,pct_clinical_capacity_lost,125,0.2992071078,0.1213235294,0.3268439699,0.6090686274,0.8393688725,0.8658394608,0.2438376838,0.3560198836
regional_hospital,intermediate_capacity,least_privilege,defensive_isolation_node_steps,125,525.456,505,228.4749758,315,824.6,861.6,486.475,566.3294
regional_hospital,intermediate_capacity,patch_90,weighted_service_hours_lost,125,146.7804,193.35,92.51478579,206.725,227.21,235.405,130.184635,161.97523
regional_hospital,intermediate_capacity,patch_90,pct_compromised,125,0.5516960684,0.7393162393,0.3439678732,0.7735741715,0.8093506493,0.8193917539,0.4877415218,0.6099060884
regional_hospital,intermediate_capacity,patch_90,catastrophic,125,0.72,1,0.4508057303,1,1,1,0.64,0.792
regional_hospital,intermediate_capacity,patch_90,total_service_downtime_steps,125,785.056,1043,492.6515209,1101,1201,1242.8,695.9914,865.7656
regional_hospital,intermediate_capacity,patch_90,backup_compromised,125,0.72,1,0.4508057303,1,1,1,0.64,0.792
regional_hospital,intermediate_capacity,patch_90,identity_compromised,125,0.72,1,0.4508057303,1,1,1,0.64,0.792
regional_hospital,intermediate_capacity,patch_90,recovered_within_horizon,125,0.496,0,0.5019960159,1,1,1,0.408,0.584
regional_hospital,intermediate_capacity,patch_90,pct_clinical_capacity_lost,125,0.5808933824,0.759497549,0.3661145609,0.8198529412,0.8992953431,0.9322916667,0.515345435,0.6420883885
regional_hospital,intermediate_capacity,patch_90,defensive_isolation_node_steps,125,346.84,319,167.8868859,152,548.8,725.6,317.9054,378.0736
regional_hospital,intermediate_capacity,patch_plus_least_privilege,weighted_service_hours_lost,125,10.514,2.6,26.55833647,8.6,26.48,33.36,6.44616,15.50777
regional_hospital,intermediate_capacity,patch_plus_least_privilege,pct_compromised,125,0.02743452881,0.01045296167,0.04746325807,0.02136995549,0.05639097744,0.1094884182,0.01981920547,0.03649118328
regional_hospital,intermediate_capacity,patch_plus_least_privilege,catastrophic,125,0.136,0,0.344168001,0,1,1,0.08,0.2
regional_hospital,intermediate_capacity,patch_plus_least_privilege,total_service_downtime_steps,125,56.096,16,138.480488,41,147.6,210.6,34.6798,82.1862
regional_hospital,intermediate_capacity,patch_plus_least_privilege,backup_compromised,125,0.08,0,0.2723849269,0,0,1,0.032,0.128
regional_hospital,intermediate_capacity,patch_plus_least_privilege,identity_compromised,125,0.152,0,0.3604656487,0,1,1,0.088,0.216
regional_hospital,intermediate_capacity,patch_plus_least_privilege,recovered_within_horizon,125,0.968,1,0.1767082524,0,1,1,0.936,0.992
regional_hospital,intermediate_capacity,patch_plus_least_privilege,pct_clinical_capacity_lost,125,0.04600735294,0.01225490196,0.1143514893,0.04166666667,0.09901960786,0.1526348039,0.02829469975,0.06789126838
regional_hospital,intermediate_capacity,patch_plus_least_privilege,defensive_isolation_node_steps,125,500.16,544,300.0277245,539,874,932,446.119,554.7476
regional_hospital,intermediate_capacity,profile_baseline,weighted_service_hours_lost,125,139.1198,185.725,92.40125343,194.775,231.51,237.645,123.036785,155.00204
regional_hospital,intermediate_capacity,profile_baseline,pct_compromised,125,0.5059821249,0.7056074766,0.3376249035,0.7293668064,0.7825409037,0.8002722857,0.4480237931,0.5625887948
regional_hospital,intermediate_capacity,profile_baseline,catastrophic,125,0.736,1,0.4425731214,1,1,1,0.664,0.808
regional_hospital,intermediate_capacity,profile_baseline,total_service_downtime_steps,125,740.984,996,490.8711312,1028,1225.6,1254.8,656.4434,824.8382
regional_hospital,intermediate_capacity,profile_baseline,backup_compromised,125,0.688,1,0.465174265,1,1,1,0.608,0.768
regional_hospital,intermediate_capacity,profile_baseline,identity_compromised,125,0.696,1,0.4618336525,1,1,1,0.616,0.776
regional_hospital,intermediate_capacity,profile_baseline,recovered_within_horizon,125,0.6,1,0.4918693768,1,1,1,0.512,0.688
regional_hospital,intermediate_capacity,profile_baseline,pct_clinical_capacity_lost,125,0.5582058824,0.7392769608,0.3684738872,0.7895220589,0.9247549019,0.9370710784,0.4945084559,0.6210705882
regional_hospital,intermediate_capacity,profile_baseline,defensive_isolation_node_steps,125,363.608,325,195.666928,182,619.2,802.8,330.9516,397.4282
regional_hospital,intermediate_capacity,seg_detect_backup,weighted_service_hours_lost,125,18.1066,5,27.32213967,20,60.34,74.915,13.79788,23.16358
regional_hospital,intermediate_capacity,seg_detect_backup,pct_compromised,125,0.08847369758,0.01346801347,0.1363123136,0.1153473465,0.3328301887,0.3949489359,0.06606897675,0.1131644352
regional_hospital,intermediate_capacity,seg_detect_backup,catastrophic,125,0.344,0,0.4769526926,1,1,1,0.264,0.432
regional_hospital,intermediate_capacity,seg_detect_backup,total_service_downtime_steps,125,93.776,28,141.4840048,102,311,384.8,71.4844,120.0648
regional_hospital,intermediate_capacity,seg_detect_backup,backup_compromised,125,0,0,0,0,0,0,0,0
regional_hospital,intermediate_capacity,seg_detect_backup,identity_compromised,125,0.336,0,0.4742396291,1,1,1,0.256,0.416
regional_hospital,intermediate_capacity,seg_detect_backup,recovered_within_horizon,125,0.976,1,0.1536649056,0,1,1,0.944,1
regional_hospital,intermediate_capacity,seg_detect_backup,pct_clinical_capacity_lost,125,0.08283210784,0.02573529412,0.1210813173,0.1034007353,0.2689338235,0.3352634804,0.06355422794,0.1047710784
regional_hospital,intermediate_capacity,seg_detect_backup,defensive_isolation_node_steps,125,456.128,424,282.8210416,460,853.6,912.8,406.9706,505.6496
